FECHA DE CORTE,FK_FUE_FINANCIAMIENTO,VC_RUC_ENTIDAD,CH_VIATICOS_TIPO,CH_VIATICOS_RUTA,VC_VIATICOS_AREA,UUID,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,DT_VIATICOS_FECHAS,VIATICOS_FECHAS_RETORNO,VC_VIATICOS_RUTA,VC_VIATICOS_AUTORIZACION,DC_VIATICOS_COSTO_PASAJES_N,DC_VIATICOS_VIA_N,DC_VIATICOS_TOTAL_N,VC_VIATICOS_RESOLUCION
20230717,9,20145496170,1,1,OFICINA DE GESTION,DW7u6Z1Xh8x2P,PUNO,PUNO,PUNO,210101,20160420,20160424,Puno - Lima - Puno,OFICINA DE GESTION,1500.0,0.0,1500.0,CARTA NRO 004-2016-SEC-OGGF-UNA-PUNO.
20230717,9,20145496170,1,1,DIRECCION GENERAL,YZ7p5p1je7g5d,PUNO,PUNO,PUNO,210101,20160420,20160424,Puno - Lima - Puno,DIRECCION GENERAL,1500.0,0.0,1500.0,CARTA NRO 001-2016-SEC-DGA-UNA-PUNO
20230717,9,20145496170,1,1,MAESTRIA SALUD PUBLICA,NK9X4r6Bo8S2j,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,MAESTRIA SALUD PUBLICA,1500.0,0.0,1500.0,R.DIRECTORAL 0316-2016-DG-EPG-UNA
20230717,9,20145496170,1,1,ESCUELA DE POST GRADO,qD4U5J9Mx9L0F,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,ESCUELA DE POST GRADO,1500.0,0.0,1500.0,R.DIRECTORAL 0312-2016-DG-EPG-UNA
20230717,9,20145496170,1,1,ESCUELA DE POST GRADO,uL8N6B6Jb8Z7B,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,ESCUELA DE POST GRADO,1500.0,0.0,1500.0,R.DIRECTORAL 0311-2016-DG-EPG-UNA
20230717,9,20145496170,1,1,MAESTRIA LINGUISTICA,Pn1Z3X6gX9Q0J,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,MAESTRIA LINGUISTICA,1500.0,0.0,1500.0,R.DIRECTORAL 0317-2016-DG-EPG-UNA
20230717,9,20145496170,1,1,PROGRAMA DOCTORAL,AX4q2x2XO4b3K,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,PROGRAMA DOCTORAL,1500.0,0.0,1500.0,R.DIRECTORAL 0313-2016-DG-EPG-UNA
20230717,9,20145496170,1,1,MAESTRIA DERECHO,nX9y8a2EP1l6X,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,MAESTRIA DERECHO,1500.0,0.0,1500.0,R.DIRECTORAL 0315-2016-DG-EPG-UNA
20230717,9,20145496170,1,1,PROGRAMA DOCTORAL,rt2F9o8vV3C3t,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,PROGRAMA DOCTORAL,1500.0,0.0,1500.0,R.DIRECTORAL 0314-2016-DG-EPG-UNA
20230717,9,20145496170,1,1,PROGRAMA DOCTORAL,pK9n2a0TV3G9E,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,PROGRAMA DOCTORAL,1500.0,0.0,1500.0,R.DIRECTORAL 0314-2016-DG-EPG-UNA
20230717,0,20145496170,1,1,RECTORADO,bh8B1T2ym8f6g,PUNO,PUNO,PUNO,210101,20160414,20160417,Puno - Lima - Puno,Rectorado,1100.0,0.0,1100.0,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR DE ENTIDAD
20230717,9,20145496170,1,1,MAESTRIA EN CIENCIA ANIMAL,pV4m7e0Dr4N1v,PUNO,PUNO,PUNO,210101,20160419,20160422,Puno - Lima - Puno,MAESTRIA EN CIENCIA ANIMAL,1500.0,0.0,1500.0,R.DIRECTORAL 0320-2016-DG-EPG-UNA
20230717,0,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,wu0R6t3Um9z6D,PUNO,PUNO,PUNO,210101,20160424,20160427,Puno - Lima - Puno,[00543] VICE RECTORADO DE INVESTIGACION,1140.0,357.62,1497.62,PLANILLA AUTORIZACION VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,lJ4G5R1Mt6Z9I,PUNO,PUNO,PUNO,210101,20160424,20160427,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,452.6,870.0,1322.6,PLANILLA AUTORIZACION VIAJE
20230717,9,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,Cc6o9F3ac4N3h,PUNO,PUNO,PUNO,210101,20160424,20160427,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,452.6,660.0,1112.6,PLANILLA AUTORIZACION VIAJE
20230717,9,20145496170,1,1,DIRECCION GENERAL DE ADMINISTRACION,cZ5m3r6Hn8r6B,PUNO,PUNO,PUNO,210101,20160424,20160427,Puno - Lima - Puno,DIRECCION GENERAL DE ADMINISTRACION,462.76,1140.0,1602.76,PLANILLA AUTORIZACION VIAJE
20230717,0,20145496170,1,1,RECTORADO,GJ6s1x2HY4d5t,PUNO,PUNO,PUNO,210101,20160424,20160427,Puno - Lima - Puno,RECTORADO,306.8,1140.0,1446.8,PLANILLA AUTORIZACION VIAJE
20230717,9,20145496170,1,1,RECTORADO,Qy2x8k6nA9N1Q,PUNO,PUNO,PUNO,210101,20160427,20160501,Puno - Lima - Puno,RECTORADO,462.76,1520.0,1982.76,PLANILLA AUTORIZACION VIAJE
20230717,0,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,vS1n0j1eg4v7q,PUNO,PUNO,PUNO,210101,20160424,20160427,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,452.6,870.0,1322.6,PLANILLA AUTORIZACION VIAJE
20230717,9,20145496170,1,1,[00200] VICE RECTORADO ACADEMICO,SK0J2r4ok7N4Z,PUNO,PUNO,PUNO,210101,20160424,20160427,Puno - Lima - Puno,[00200] VICE RECTORADO ACADEMICO,306.8,1140.0,1446.8,PLANILLA AUTORIZACION VIAJE
20230717,9,20145496170,1,1,[00200] VICE RECTORADO ACADEMICO,vX2J9H3PQ6q6e,PUNO,PUNO,PUNO,210101,20160424,20160501,Puno - Lima - Puno,[00200] VICE RECTORADO ACADEMICO,462.76,1520.0,1982.76,PLANILLA AUTORIZACION VIAJE
20230717,9,20145496170,1,1,[00200] VICE RECTORADO ACADEMICO,fm6g5V4ol3J5B,PUNO,PUNO,PUNO,210101,20160422,20160425,Puno - Lima - Puno,[00200] VICE RECTORADO ACADEMICO,598.0,940.0,1538.0,PLANILLA AUTORIZACION VIAJE
20230717,9,20145496170,1,1,[05300] COMISION CENTRAL DE ADMISION,JT5f3C1zo6M3B,PUNO,PUNO,PUNO,210101,20160503,20160507,Puno - Lima - Puno,[05300] COMISION CENTRAL DE ADMISION,505.47,1100.0,1605.47,OFICIO 0480-2016-P-CCA-UNA
20230717,9,20145496170,1,1,[02106] MAESTRIA ECONOMIA,Nt2T0h9Wr0D3X,PUNO,PUNO,PUNO,210101,20160503,20160507,Puno - Lima - Puno,Rectorado,800.0,0.0,800.0,R.RECTORAL 0887-2016-R-UNA
20230717,9,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,sp5Y0J6oi6X4K,PUNO,PUNO,PUNO,210101,20160511,20160514,Puno - Lima - Puno,[00543] VICE RECTORADO DE INVESTIGACION,541.62,0.0,541.62,AUTORIZACION DE VIAJE
20230717,9,20145496170,1,1,[00200] VICE RECTORADO ACADEMICO,lK8e6f8DM9g8t,PUNO,PUNO,PUNO,210101,20160511,20160514,Puno - Lima - Puno,[00200] VICE RECTORADO ACADEMICO,541.62,1140.0,1681.62,AUTORIZACION DE VIAJE
20230717,9,20145496170,1,1,[00400] OFICINA GENERAL DE ASESORIA JURIDICA,kZ9S1I9Jg6o7D,PUNO,PUNO,PUNO,210101,20160512,20160514,Puno - Lima - Puno,[00400] OFICINA GENERAL DE ASESORIA JURIDICA,550.85,660.0,1210.85,MEMORANDO N° 278-2016-D-DGA-UNA
20230717,9,20145496170,1,1,[00400] OFICINA GENERAL DE ASESORIA JURIDICA,Gu8a6X6py9J1T,PUNO,PUNO,PUNO,210101,20160513,20160526,Puno - Lima - Puno,[00400] OFICINA GENERAL DE ASESORIA JURIDICA,687.22,660.0,1347.22,OFICIO N° 0173-2016-J-UNA-PUNO E INFORME LEGAL 425-2016-UNA-PUNO/OGAJ
20230717,0,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,fF4P3A8gu7a5h,PUNO,PUNO,PUNO,210101,20160517,20160519,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,853.21,870.0,1723.21,OFICIO 419-2016-J-OGPD-UNA-P
20230717,0,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,Pj8D4n3Cj8U0t,PUNO,PUNO,PUNO,210101,20160517,20160519,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,853.21,870.0,1723.21,OFICIO 419-2016-J-OGPD-UNA-P
20230717,9,20145496170,1,1,[0661] OFICINA GENERAL DE RECURSOS HUMANOS,BX4n7Y0qb7H4t,PUNO,PUNO,PUNO,210101,20160524,20160527,Puno - Lima - Puno,[0661] OFICINA GENERAL DE RECURSOS HUMANOS,460.76,880.0,1340.76,CARTA 03-2016-OAP/OGRH-UNA-PUNO
20230717,9,20145496170,1,1,[00100] RECTORADO,dA2E4P9rk3f7K,PUNO,PUNO,PUNO,210101,20160523,20160529,Puno - Lima - Puno,[00100] RECTORADO,1736.99,2280.0,4016.99,PLANILLA DE VIAJE
20230717,9,20145496170,1,1,[00400] OFICINA GENERAL DE ASESORIA JURIDICA,rS7E5C3Ch4T3o,PUNO,PUNO,PUNO,210101,20160523,20160525,Puno - Lima - Puno,[00400] OFICINA GENERAL DE ASESORIA JURIDICA,870.0,1697.61,2567.61,PLANILLA DE VIAJE AUTORIZADO POR EL TITULAR
20230717,9,20145496170,1,1,[00200] VICE RECTORADO ACADEMICO,Ud1D8r1NL6u3p,PUNO,PUNO,PUNO,210101,20160523,20160525,Puno - Lima - Puno,[00200] VICE RECTORADO ACADEMICO,865.16,1520.0,2385.16,PLANILLA DE VIAJE AUTORIZADO POR EL TITULAR DE PLIEFO
20230717,9,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,aS4t5Z9VC1w5r,PUNO,PUNO,PUNO,210101,20160602,20160604,Puno - Lima - Puno,[00543] VICE RECTORADO DE INVESTIGACION,760.0,518.75,1278.75,AUTORIZACION DE VIAJE N°00608
20230717,9,20145496170,1,1,[00802] OFICINA DE PLANES Y PROYECTOS,WA4J5p7Aa9P8J,PUNO,PUNO,PUNO,210101,20160602,20160604,Puno - Lima - Puno,[00802] OFICINA DE PLANES Y PROYECTOS,518.75,580.0,1098.75,AUTORIZACION DE VIAJE N°
20230717,9,20145496170,1,1,[00802] OFICINA DE PLANES Y PROYECTOS,KU6q3C5Bh7a7M,PUNO,PUNO,PUNO,210101,20160602,20160604,Puno - Lima - Puno,[00802] OFICINA DE PLANES Y PROYECTOS,518.75,580.0,1098.75,AUTORIZACION DE VIAJE N°00610
20230717,9,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,XT0V3m7IT0u3M,PUNO,PUNO,PUNO,210101,20160602,20160604,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,518.75,580.0,1098.75,AUTORIZACION DE VIAJE N°00611
20230717,9,20145496170,1,1,[13000] FACULTAD DE ING. ECONOMICA,sh2y6T7Sk2U1K,PUNO,PUNO,PUNO,210101,20160608,20160612,Puno - Lima - Puno,[13000] FACULTAD DE ING. ECONOMICA,1600.0,0.0,1098.75,RESOLUCION DE DECANATO 071-2016-D-FIE-UNA
20230717,9,20145496170,1,1,[00100] RECTORADO,OQ6Z2z9ie8U4w,PUNO,PUNO,PUNO,210101,20160608,20160612,Puno - Lima - Puno,[00100] RECTORADO,607.78,1520.0,2127.78,AUTORIZACION DE VIAJE AUTORIZADO POR EL TITULAR
20230717,9,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,UF6W1P1MR4X6m,PUNO,PUNO,PUNO,210101,20160608,20160612,Puno - Lima - Puno,[00543] VICE RECTORADO DE INVESTIGACION,605.98,1520.0,2125.98,AUTORIZACION DE VIAJE AUTORIZADO POR EL TITULAR
20230717,9,20145496170,1,1,[00200] VICE RECTORADO ACADEMICO,xl4M6O4DN6h7p,PUNO,PUNO,PUNO,210101,20160608,20160612,Puno - Lima - Puno,[00200] VICE RECTORADO ACADEMICO,607.78,1520.0,2127.78,AUTORIZACION DE VIAJE AUTORIZADO POR EL TITULAR
20230717,9,20145496170,1,1,[0649] OFICINA GENERAL DE ASESORIA JURIDICA,zl4M3V2DN2Q1l,PUNO,PUNO,PUNO,210101,20160607,20160611,Puno - Lima - Puno,[0649] OFICINA GENERAL DE ASESORIA JURIDICA,440.63,1630.0,2070.63,OFICIO 0220-2016-J-OGAJ-UNA-PUNO
20230717,0,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,Jn1P0V4cK8N8n,PUNO,PUNO,PUNO,210101,20160619,20160621,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,756.63,580.0,1336.63,PLANILLA AUTORIZACION VIAJE/AUTORIZA JEFE INMEDIATO
20230717,0,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,HW4P4L8Zf4B7M,PUNO,PUNO,PUNO,210101,20160619,20160621,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,756.63,440.0,1196.63,PLANILLA AUTORIZACION VIAJE/AUTORIZA JEFE INMEDIATO
20230717,9,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,wW9C5n6er5m3d,PUNO,PUNO,PUNO,210101,20160622,20160626,Puno - Lima - Puno,[00543] VICE RECTORADO DE INVESTIGACION,580.92,1520.0,2100.92,PLANILLA DE AUTORIZACION VIAJE / AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[00200] VICE RECTORADO ACADEMICO,NQ9x5t1Bo7K7s,PUNO,PUNO,PUNO,210101,20160622,20160626,Puno - Lima - Puno,[00200] VICE RECTORADO ACADEMICO,600.56,1520.0,2120.56,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[00100] RECTORADO,aD8k6s1uk8e0Y,PUNO,PUNO,PUNO,210101,20160623,20160626,Puno - Lima - Puno,[00100] RECTORADO,600.56,1520.0,2120.56,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[0661] OFICINA GENERAL DE RECURSOS HUMANOS,gp7g6n5yA6j2U,PUNO,PUNO,PUNO,210101,20160624,20160626,Puno - Lima - Puno,[0661] OFICINA GENERAL DE RECURSOS HUMANOS,600.0,1160.0,0.0,PLANILLA
20230717,0,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,OL5Z3Q6FI2n2C,PUNO,PUNO,PUNO,210101,20160621,20160624,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,609.94,1160.0,1769.94,PLANILLA AUTORIZACION DE VIAJE/TITULAR ENTIDAD
20230717,0,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,Tj1v9H0AB5f5y,PUNO,PUNO,PUNO,210101,20160621,20160624,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,609.94,1160.0,1769.94,PLANILLA DE AUTORIZACIONDE VIAJE/AUTORIZA JEFE INMEDIATO
20230717,0,20145496170,1,1,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,Gc6i5r8Hz8x7c,PUNO,PUNO,PUNO,210101,20160621,20160624,Puno - Lima - Puno,[0650] OFICINA GENERAL DE PLANIFICACION Y DESARROLLO,609.94,1160.0,1769.94,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA JEFE INMEDIATO
20230717,0,20145496170,1,1,[01000] OFICINA DE RECURSOS HUMANOS,jP1E6H3qe8B7o,PUNO,PUNO,PUNO,210101,20160621,20160624,Puno - Lima - Puno,[01000] OFICINA DE RECURSOS HUMANOS,636.97,1160.0,1796.97,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA D.GEN. ADMINISTRACION
20230717,0,20145496170,1,1,[00100] RECTORADO,cN7S7T9KC9b1T,PUNO,PUNO,PUNO,210101,20160623,20160703,Puno - Lima - Puno,[00100] RECTORADO,754.1,1520.0,2274.1,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,0,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,MD5H9A8rk6K7W,PUNO,PUNO,PUNO,210101,20160623,20160703,Puno - Lima - Puno,[00543] VICE RECTORADO DE INVESTIGACION,754.1,1520.0,2274.1,PLANILLA DE AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[00200] VICE RECTORADO ACADEMICO,uv8s3C0OL3Z6Z,PUNO,PUNO,PUNO,210101,20160623,20160703,Puno - Lima - Puno,[00200] VICE RECTORADO ACADEMICO,754.1,1520.0,2274.1,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[0654] OFICINA GENERAL DE CONTADURIA,ME6Z4K3qf0j5F,PUNO,PUNO,PUNO,210101,20160706,20160708,Puno - Lima - Puno,[0654] OFICINA GENERAL DE CONTADURIA,535.43,1320.0,1855.43,OFICIO 153-2016-OGC-UNA
20230717,9,20145496170,1,1,[0654] OFICINA GENERAL DE CONTADURIA,rA6z9r4mC7S3K,PUNO,PUNO,PUNO,210101,20160706,20160708,Puno - Lima - Puno,[0654] OFICINA GENERAL DE CONTADURIA,535.43,1110.0,1645.43,OFICIO 153-2016-OGC-UNA
20230717,0,20145496170,1,1,[00904] UNIDAD DE PATRIMONIO,CR7W8I9Yb7V2W,PUNO,PUNO,PUNO,210101,20160704,20160707,Puno - Lima - Puno,[00904] UNIDAD DE PATRIMONIO,732.0,1580.0,2312.0,OFICIO 225-2016-UP/OGF-UNA
20230717,9,20145496170,1,1,[00100] RECTORADO,pw8y6D5my1T2h,PUNO,PUNO,PUNO,210101,20160701,20160702,Puno - Lima - Puno,[00100] RECTORADO,742.33,220.0,962.33,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[00100] RECTORADO,Im8r6M1Xb8D2E,PUNO,PUNO,PUNO,210101,20160623,20160703,Puno - Lima - Puno,[00100] RECTORADO,847.43,1160.0,2007.43,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[12508] SEGUNDA ESPECIALIZACION-EDUCACION,bY7H4F0pi2C5f,PUNO,PUNO,PUNO,210101,20160614,20160715,Puno - Lima - Puno,[12508] SEGUNDA ESPECIALIZACION-EDUCACION,508.66,1450.0,1958.66,R. DECANAL NRO 343-2016-D-FCEDUC-UNA
20230717,0,20145496170,1,1,FACULTAD INGENIERIA ECONÓMICA,fo6Y5q3Dp8M8Q,PUNO,PUNO,PUNO,210101,20160614,20160617,PUNO-MAJES SIGUAS - PUNO,DECANATO,450.0,0.0,450.0,R. DECANATO NRO 073-2016-D-FIE-UNA
20230717,0,20145496170,1,1,[13500] FACULTAD MEDICINA VETERINARIA Y ZOOTECNIA,ix6f6I2Kl6B2z,PUNO,PUNO,PUNO,210101,20160707,20160708,PUNO-LIMA-PUNO,DECANATO,1200.0,0.0,1200.0,R. DECANAL NRO 170-2016-D-FMVZ-UNA-PUNO
20230717,0,20145496170,1,1,[13500] FACULTAD MEDICINA VETERINARIA Y ZOOTECNIA,QU6B1M3SO3l2z,PUNO,PUNO,PUNO,210101,20160707,20160708,PUNO-LIMA-PUNO,DECANATO,1200.0,0.0,1200.0,R. DECANAL NRO 170-2016-D.FMVZ.-UNA-PUNO
20230717,0,20145496170,1,1,[13500] FACULTAD MEDICINA VETERINARIA Y ZOOTECNIA,aN7u8a8vz4q0X,PUNO,PUNO,PUNO,210101,20160707,20160708,PUNO-LIMA-PUNO,DECANATO,1200.0,0.0,1200.0,R.DECANAL NRO 170-2016-D-FMVZ-UNA-PUNO
20230717,0,20145496170,1,1,[13500] FACULTAD MEDICINA VETERINARIA Y ZOOTECNIA,RZ8R1y3CA1y2D,PUNO,PUNO,PUNO,210101,20160707,20160708,PUNO-LIMA-PUNO,DECANATO,1200.0,0.0,1200.0,R.DECANAL NRO 170-2016-D-FMVZ-UNA-PUNO
20230717,9,20145496170,1,1,[13001] SEGUNDA ESPECIALIZACION-ECONOMIA,sb3s0s8qt2y3C,PUNO,PUNO,PUNO,210101,20160707,20160708,PUNO-LIMA-PUNO,DECANATO,1200.0,0.0,1200.0,R.DECANATO 096-2016-D-FIE-UNA
20230717,9,20145496170,1,1,[00100] RECTORADO,YZ5u8I5qi3o8t,PUNO,PUNO,PUNO,210101,20160703,20160704,PUNO-AYACUCHO-PUNO,OFC. RECURSOS HUMANOS,478.67,380.0,858.67,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[00100] RECTORADO,QS7K0d7ui5Y9E,PUNO,PUNO,PUNO,210101,20160706,20160710,PUNO-LIMA-PUNO,PLANILLA AUTORIZACION DE VIAJE,813.22,1520.0,2333.22,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,VICE RECTORADO ACADEMICO,ic7k3W1WV7f9s,PUNO,PUNO,PUNO,210101,20160706,20160710,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00702,813.22,1520.0,2333.22,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,0,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,lD4F8E3Tz0g3R,PUNO,PUNO,PUNO,210101,20160703,20160704,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00707,480.35,380.0,860.35,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,kw8d8S9bY0L8H,PUNO,PUNO,PUNO,210101,20160706,20160710,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00709,1011.81,1520.0,2531.81,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,0,20145496170,1,1,[12202] ESCUELA PROF. ING. AGROINDUSTRIAL,pg3J5c4IY4Z4W,PUNO,PUNO,PUNO,210101,20160707,20160709,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00710,1000.0,0.0,1000.0,R. DECANATO NRO 174-2016-D-FCA-UNA-PUNO
20230717,0,20145496170,1,1,[12603] ESCUELA PROF. NUTRICION HUMANA,qV3s3C6Ha4L9U,PUNO,PUNO,PUNO,210101,20160707,20160709,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00711,1000.0,0.0,1000.0,R.DECANATO NRO 0272-2016-D-FCDS-UNA-P
20230717,9,20145496170,1,1,[00543] VICE RECTORADO DE INVESTIGACION,Pt0e5R0Ze6v4E,PUNO,PUNO,PUNO,210101,20160713,20160716,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00712,1520.0,0.0,1520.0,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,0,20145496170,1,1,[13000] FACULTAD DE ING. ECONOMICA,ob2E7T6pK2U7K,PUNO,PUNO,PUNO,210101,20160712,20160713,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00718,1000.0,0.0,1000.0,R. DECANATO NRO 097-2016-D-FIE-UNA
20230717,0,20145496170,1,1,[13000] FACULTAD DE ING. ECONOMICA,Wb9F4E7ie5w4r,PUNO,PUNO,PUNO,210101,20160712,20160717,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00715,1900.0,0.0,1900.0,R. DECANATO NRO 100-2016-D-FIE-UNA
20230717,9,20145496170,1,1,[13001] SEGUNDA ESPECIALIZACION-ECONOMIA,pS8B4E3ad1j4v,PUNO,PUNO,PUNO,210101,20160712,20160713,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00717,1000.0,0.0,1000.0,R. DECANATO NRO 098-2016-D-FIE-UNA
20230717,9,20145496170,1,1,[13001] SEGUNDA ESPECIALIZACION-ECONOMIA,Km8w2x5BC3E3E,PUNO,PUNO,PUNO,210101,20160712,20160713,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00716,1000.0,0.0,1000.0,R. DECANATO NRO 099-2016-D-FIE-UNA
20230717,9,20145496170,1,1,[0649] OFICINA GENERAL DE ASESORIA JURIDICA,Pz5k0i1oC4v0e,PUNO,PUNO,PUNO,210101,20160713,20160716,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00719,1035.37,870.0,1905.37,OFICIO 0220-2016-J-OGAJ-UNA/P/AUTORIZA
20230717,9,20145496170,1,1,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD,ES0I1y4wk6q7U,PUNO,PUNO,PUNO,210101,20160713,20160717,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00724,1520.0,994.07,2514.07,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,RESOLUCION DIRECTORAL 0731-2016-DG-EPG-UNA,uA1F4Z0DO6e5s,PUNO,PUNO,PUNO,210101,20160714,20160718,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00725,1700.0,0.0,1700.0,RESOLUCION DIRECTORAL 0731-2016-DG-EPG-UNA
20230717,9,20145496170,1,1,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD,gF1k3g5wB7K6L,PUNO,PUNO,PUNO,210101,20160713,20160717,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00726,1520.0,1245.64,2765.64,PLANILLA AUTORIZACION DE VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,1,R. DECANAL NRO 340-2016-D-FCEDUC-UNA,bX5R8K3qV8I8x,PUNO,PUNO,PUNO,210101,20160713,20160715,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00728,1185.0,0.0,1185.0,R. DECANAL NRO 340-2016-D-FCEDUC-UNA
20230717,9,20145496170,1,1,R. DECANAL NRO 339-2016-D-FCEDUC-UNA,kv1T2n6lD5M5G,PUNO,PUNO,PUNO,210101,20160714,20160715,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00727,1185.0,0.0,1185.0,R. DECANAL NRO 339-2016-D-FCEDUC-UNA
20230717,9,20145496170,1,1,R.DECANAL NRO 342-2016-D-FCEDUC-UNA,pK2v2L4MO2j4Z,PUNO,PUNO,PUNO,210101,20160714,20160715,PUNO-LIMA-PUNO,AUTORIZACION DE VIAJE N°00730,1185.0,0.0,1185.0,R.DECANAL NRO 342-2016-D-FCEDUC-UNA
